"a" "b" "c" "d" "e"
"125" -0.0884591618541184 5.59029630942773 7.79272196328086 8.59468874946123 20.7294005284172
"126" 3.07515904916106 6.0598968362846 9.40386527385742 11.7345467304662 17.7313579235047
"127" 0.660828025699543 6.93757960511524 10.0814682785187 9.81342988702878 19.7045454225442
"128" 3.27761122287662 8.81721147356788 8.09825965953523 12.5267590724572 20.5236508112892
"129" -1.44797966898513 8.00558689543902 11.508605349066 4.62750439003447 19.6418938086562
"130" -1.48486016068181 4.37634411197542 8.10442563622152 8.18851505223777 21.1558259154602
"131" 3.37960834656599 6.89603737232028 3.86738497813131 11.4184728504203 19.1328973224629
"132" 2.66192635434693 4.82465447564037 7.25875710091142 14.189601879728 17.9388562743072
"133" 3.74213541789611 4.61254737587213 11.386165387138 12.2505728206327 20.4858530105974
"134" -2.03249116442687 6.4584814594625 10.3006192614256 10.7544553088997 19.0653580820105
"135" 4.42515820702072 7.05680971562662 7.79077237190457 12.2183945883947 22.9553150735583
"136" 4.40098939764388 4.38561932348329 6.96862301496005 11.2777046986686 14.7213634757526
"137" 4.06413665187087 6.53148318883978 11.047350784667 9.28233041608673 21.9496106583366
"138" 3.57282051235443 4.9570985331899 7.34824500254223 6.53661626456793 21.6355361686819
"139" 6.22014702755855 7.98505577085301 10.5016751017954 13.7824088065787 15.6945247410246
"140" -0.907619693626577 5.89535614541227 9.30264737054883 9.33675181650802 20.2808300093649
"141" 0.833792303738701 5.34995365924152 8.18420815218441 10.4174867095895 20.7113759791262
"142" 2.81944796510061 5.77448243869213 7.87233574368567 13.468963863914 20.0910738659431
"143" 0.386036729171524 2.42221111351296 6.32791016351346 11.9553447260731 20.8487327175297
"144" 2.17110088170901 5.46301366661362 11.4574890286489 11.1203146721844 17.5585667127628
"145" 3.49248633727948 6.44029370394648 6.06583395643774 9.27240572543331 22.327737031815
"146" 0.692653877337832 4.49713615569496 9.13271781265788 9.11218453753563 20.0438723756965
"147" 3.31421196660392 4.36200823274621 7.09875780246485 9.22652934733079 16.795017121044
"148" 3.09981847001942 6.96688684972015 5.80423771770676 13.6639624550044 20.923039437462
"149" 0.386541283134657 6.65648191196736 5.49078361973013 11.6906339291218 20.096932628611
"150" 0.00524056544752982 5.76558773403228 12.3133578441563 10.6611541815849 18.7215931952484
"151" 3.95178127685252 7.91131951998891 8.68040221384729 10.8433675791439 17.7417729486687
"152" 1.66115363859857 6.33292101891876 9.07404543604854 9.1298889328993 19.4538209767472
"153" 3.44438355887494 4.25998549092878 9.916806416826 10.411215157261 17.4929400577929
"154" 0.311162786174994 8.09650247935041 10.8435596162798 6.86283531321099 23.3686079864478
"155" 4.5545873700023 9.65852803882202 7.66747790572231 9.96436159347233 20.1186220547409
"156" -0.686221098360444 7.79884914284796 9.57648603600759 10.2070954572889 21.1489373095853
"157" 3.53068133772139 3.11750835903894 6.74748666473881 8.33043571919673 19.728069945018
"158" 2.92840513996075 6.66660169579422 12.0189071922031 7.6108161798655 21.2872000532612
"159" 2.53598655608106 6.46977318500915 10.9625070770789 8.55561490757451 17.8478390441704
"160" 3.33504537427048 5.2464363426756 8.32949776004224 10.0060264165469 19.8486142608868
"161" 2.79693456772756 8.11072715548722 9.48470678820835 9.31854214565622 19.1651593304304
"162" 0.723857938139864 7.84651616986305 6.47106398379475 10.6839834799733 18.9008020397309
"163" 1.46457419195298 4.28248567446083 10.9229025173572 9.25354041734179 20.5278018527956
"164" 2.71975912977142 4.00451355593915 5.29180722322854 9.96865964538744 18.3195964678401
"165" -0.625732187881418 1.23002392846512 5.56428904915686 15.208494638906 18.0428603891855
"166" 0.232060780662587 2.72074743228809 10.8770388053468 11.344710239591 18.3148510866717
"167" 6.15418958916929 4.08654196422838 13.3780093996572 10.2790981558868 20.5160560700669
"168" -2.19845126440196 7.34666714882497 10.7802145596211 7.95113691059243 19.8767298847852
"169" -0.477011930656566 4.35962539310786 10.2038483651741 9.42472461704321 23.7715612770525
"170" 3.98086617932807 5.08334651695355 7.45658946792972 8.29856941914336 22.2645693850366
"171" 4.17732372639616 4.64603364507607 10.3044750247787 12.2692743240631 23.0639240017213
"172" 3.67970450837652 9.56947523362628 9.44066963813687 9.52628716367516 20.5812443840567
"173" 2.11371727736678 3.39277904467026 8.12910421659349 8.84482244285796 18.5914659441289
"174" 2.64775610236054 7.46126779981509 7.86058186348063 10.7383871971329 17.6474117868317
"175" 0.190662664818094 4.93111084191698 10.3895952946651 8.85842630585679 17.6776219392641
"176" 0.695632303259761 3.67511827135034 5.7308179258785 10.9274855746546 16.8390440323946
"177" 1.4750907240781 4.50079963870685 10.1296833249572 6.21004358879568 15.9111474364197
"178" 0.130674318188594 10.066228146163 8.10228200179944 10.4075348589521 20.4584848770551
"179" 3.64232242526835 5.31623859147228 9.61558486290618 9.8380454409438 20.6392776935443
"180" -1.24851834691987 6.50407835175687 10.6837707983788 6.98066085316493 19.5116098712009
"181" -0.0608073389605859 4.14455198180432 6.89866263562245 9.97698911485467 21.7588978957582
"182" -0.523858623946001 3.52250334931633 9.26745037845779 7.70078235534864 16.8421850584527
"183" 2.78436925179296 5.28729472265349 7.3503448500312 10.2327983651639 18.8856770324937
"184" -0.262876523307436 3.5699562416117 9.69229037318951 10.6946084823684 19.5012160549042
"185" 3.08828896801632 7.63297133274657 8.0340827756858 11.0938656741917 18.7116838393163
"186" 4.35321786946914 1.85146538030315 7.34895474253022 8.96384611994416 20.1101662377825
"187" 2.05045713847807 5.09232216183111 6.2284117220117 12.5902811942027 17.1589424983907
"188" 3.03026633938407 4.94291236326575 7.33720592979238 11.9062991411967 20.5604634007906
"189" 0.691780479965157 7.82625760175188 7.97895621445924 9.80660942156125 18.1273524348366
"190" 3.00728398165513 6.65838601333919 10.8667101866428 10.7882952679817 19.2795217358576
"191" -0.544238444656793 5.36670415390421 6.49117871402503 13.0744609368306 19.1323995566461
"192" 1.84645769260268 7.67911401130566 8.9923872450072 10.7387645325896 21.061411976068
"193" -0.690638751358829 7.40465825770485 6.26407604842071 7.7447572717405 21.27595042634
"194" 1.46736487950763 6.74367109862104 7.7768999034083 9.60769460203835 25.6655568800058
"195" 4.17512599003894 4.76714634176844 8.39894702214728 9.47110116401152 20.6890458033198
"196" 3.40113559083041 5.68565695914038 4.70906314544494 9.21976032394357 21.3106714701932
"197" 1.1144809707192 3.02905732689077 9.57198301100595 10.0348284250909 16.6403905963953
"198" 0.422960068224279 7.25542295090216 7.69414077813502 9.41761779393825 19.3290581945413
"199" 0.286448580451124 5.4596597027612 4.87397654647973 12.331603133802 19.6587031341724
"200" 0.507161970753215 6.83714110519687 5.86063011874396 14.8641645842712 16.9864322621984
"201" 8.23310021615315 1.57637788472609 4.05382554512054 9.52282343844591 18.930761807635
"202" 8.47733320305248 2.03521463767519 5.64640210108873 9.29592522546449 19.54960408756
"203" 7.52639682485544 2.79059745381022 4.69087284543544 10.2708920628619 20.07495753827
"204" 8.01928154510143 2.01029899306652 5.52046915895986 9.37838043968408 20.5632063782446
"205" 7.58455884712179 1.93831474252668 5.58793974501001 8.98218531917531 20.6246831450878
"206" 8.27858587733192 1.37131055001632 4.249083938935 10.0123498677207 19.4170567911885
"207" 7.94394864561006 3.18495337308941 4.33659171884358 9.76045367928453 20.7717597033897
"208" 7.52118115602782 2.23807714057445 5.44258633790052 10.2002546800787 19.7401206506748
"209" 7.76596336948867 1.94209954375803 5.50049121355209 10.0927777722685 20.4333868591182
"210" 8.5223783591294 2.18343738627056 5.17232345349999 10.7238506653807 20.3158827341584
"211" 8.00165294762284 1.67344833179036 5.2217313863819 10.3914080198523 20.0012478389961
"212" 8.53832267871331 1.36177865618211 4.81913880723423 10.0456407228175 20.6144577772434
"213" 8.27907174936952 1.78872622739443 4.43237971815586 10.6358149264774 20.3798370000702
"214" 8.34598379115406 2.48335830462359 4.06564959378161 9.75568442561293 19.6505704078568
"215" 8.32888703272 2.02386736164005 4.56020191987578 10.7609252457731 19.8229703124618
"216" 7.83648124413699 1.69503201360507 5.30085760513129 10.2344407377396 19.440557367234
"217" 7.84773125315614 1.58347124025677 4.99277588452139 10.2571476723064 19.8386271410969
"218" 7.22254554487949 1.51690161424715 6.41370826962691 10.7971990777169 20.7484014534371
"219" 8.73514721632387 2.27147634483231 4.95149869086992 11.1228772176819 19.9378027674414
"220" 8.0811672250941 2.05116419628327 5.40783362865249 10.5500177393092 20.1835029894652
"221" 7.85292620086881 2.08317298452335 4.36711209647607 10.6974590594379 19.8430174912073
"222" 8.42805559578325 2.70336671081097 5.60773714822546 9.94742065973835 20.9208135790668
"223" 7.71364189594073 1.76509449763483 4.9139181961623 9.47637625499359 19.8174855828461
"224" 7.91459393317084 1.74536586658343 5.20843193884771 10.1950300606814 20.2411923362398
"225" 7.7969639147618 2.73521996497254 5.40861853661434 10.3645250231085 19.5874108536129
"226" 8.66530504728082 2.52322821410949 6.4642907304715 10.6976070628535 20.6507226997902
"227" 7.31772064731476 1.75376890174191 4.52463256146341 10.3816564633033 20.0233848312438
"228" 8.71553543089743 1.74196724071019 4.46310630696984 10.2842070330544 19.4905281035997
"229" 8.55329663768894 2.31231949792372 4.69865885154942 9.55416139845972 19.4210310876944
"230" 8.6405681696542 2.10680823519174 6.03693288557246 10.2350910545279 19.8697819549545
"231" 8.00919438661658 2.33487371605689 5.4791006186083 10.3096718898386 19.7595501532358
"232" 8.32689128938118 2.27604456566263 5.05661818546994 11.2094995877069 20.4540375489598
"233" 8.69747973916182 2.2263576078055 5.78692528546598 10.7651432960387 19.8584178484001
"234" 8.144273837586 1.55396837601929 5.52753107804283 10.8242440569374 20.7606191162967
"235" 8.51099298786351 2.71464248247869 5.77947707708458 9.82193153494962 19.4595195026151
"236" 7.83528785252953 2.42687028259695 5.02753296499724 10.1588142901691 19.3195244703685
"237" 6.97098489595782 2.37093208402459 4.88684824000524 10.245690384798 19.7880238469947
"238" 8.5897015229543 2.08574732522146 4.94786490107159 10.1745754561982 20.2932608252681
"239" 8.54013618558932 2.21116317526389 5.51569803604418 10.3702688922491 20.1472018925206
"240" 8.8556437295557 1.36917824873264 4.76786196884686 10.4105319924206 19.388195819978
"241" 7.70698880288532 1.33945685826011 4.81656808465776 10.7610813579486 20.5785102795224
"242" 7.27701305823324 2.18261299991567 4.3154498157621 9.53084401015183 19.9848157367367
"243" 7.59233933103305 1.95955565482175 4.73376254390504 10.206091389164 19.7195144455983
"244" 8.06221425478371 1.90835309954517 5.14587927025181 9.47808081069183 20.3787869069409
"245" 7.55200361427702 1.48310398411459 4.74236651888276 10.2214890079314 19.8667646829227
"246" 7.74040345252782 2.35916121575523 4.34189446064206 9.56497961690174 21.0385351822796
"247" 7.71912012446349 0.588653104784843 5.14510599147881 11.4762874171643 20.2534064247608
"248" 7.79513189105462 1.3741297814549 5.21599835460014 10.9587718221136 20.304899700724
"249" 8.63501240971343 2.5921284745174 3.67931781876587 9.67642792860521 20.2534355068905
"250" 8.25381482968464 3.12760133769672 4.22317414059594 9.99521424535087 19.6325908726141
"251" 7.72596882805029 1.534776926322 5.50839597332287 9.54535308770403 19.4240566971894
"252" 7.9727925742816 1.15430838764301 5.46375016163434 9.14473223104499 20.1962592683406
"253" 7.51258664203485 1.45917836027557 4.99209537909919 10.3283790782463 19.4179143826437
"254" 7.24385713155975 2.51708100283362 6.06605898540364 10.6324348010684 20.3292305667968
"255" 7.30208925609912 1.64158625614164 3.92080921786797 11.1332608430871 19.2321073724022
"256" 7.6200742168515 2.04923575699935 4.37004057542432 9.59399942054846 20.7137132630937
"257" 7.86764158741701 2.17176827361564 5.78857493598445 10.4324832821228 19.3518237617785
"258" 7.57463075554282 2.72105873251338 5.22869783201407 9.63645984775011 19.5430942163347
"259" 8.10957169528422 2.04756553280798 4.70813555611111 9.43359245625139 20.4007248180553
"260" 7.55075920768004 2.11126230354399 4.42875319106308 10.4991227053608 19.3319144894747
"261" 7.1708679371725 1.75001514146314 5.21152502047058 10.2899870096087 20.0646734408698
"262" 7.93079309308986 2.29408115211366 4.87458332573463 9.79804981365551 19.9205525466878
"263" 8.62835174760964 2.29060758644337 4.65183044597021 10.4135713917191 19.5309108755015
"264" 7.73002180387105 2.31467156202728 4.84245405793734 9.80776044411571 20.5283874350425
"265" 7.75361056736629 2.40580948156419 5.36060051582775 9.69844281383185 19.7354083336145
"266" 8.52499582326213 2.7318050342784 5.76883213510095 10.4639531318771 20.1746164914702
"267" 8.44722534659217 0.999711839368647 4.60561158710793 9.98451043226541 20.4799727903032
"268" 8.21654200592826 2.63911677656492 5.60829219494521 9.87572992572891 19.7247783308297
"269" 8.03859473615975 1.64981316677734 4.94923973393753 9.81110336815177 19.5593882070063
"270" 8.41087390370246 1.39677217616041 5.22088643685929 10.1210253705705 20.7375177367559
"271" 8.48330723425313 2.01230113102498 4.64749316171996 10.2265071656856 20.3227627986799
"272" 8.11156865584262 2.42946669230856 5.18851215436865 10.926258381222 19.2373359865649
"273" 8.55357553608585 1.20385400263051 5.40599485611762 9.8793992458921 20.570406748926
"274" 8.3906310621259 1.58312081736786 4.10858369459498 9.33419859761186 19.6842518490008
"275" 7.58177922299469 1.85934707115097 4.77225949598143 9.43173016126387 20.6057042459345
"276" 8.14607072346753 1.93857562142413 4.7035096149989 10.7628790102275 20.6755503972659
"277" 8.65615521748092 1.66949300784445 5.17510344534226 9.3261722189642 20.0221044295964
"278" 8.03935884949705 2.94393490233415 5.50018500078221 10.0032049977173 20.3070771046716
"279" 8.7965204435551 1.84316126863659 5.60817822110224 10.217631087204 20.5726666626974
"280" 7.641659233765 2.57143205501521 5.62780741631668 10.3493676047332 20.5553439798408
"281" 8.66087921190431 1.68330975068109 4.90741719436661 10.4028025975204 19.7554217511612
"282" 9.28264367245938 1.92063523653982 4.99152930528517 10.0071580730008 18.762984556454
"283" 8.68486096668912 2.46430950511759 6.01426320070089 9.61312682264135 19.8205782667993
"284" 8.57751896915347 2.21215854327404 5.47053384516168 9.81788770093071 20.8817596566083
"285" 8.06497330161044 2.55435247804303 4.94626779125898 10.1542874545527 20.4778212199691
"286" 7.25763339386058 1.33088437586162 5.46977116912767 10.5040381834778 20.2982972709828
"287" 7.61866239994229 1.67625371564046 4.7176029256828 10.1602726479018 20.4781632011057
"288" 7.355933155519 2.14795333753162 5.09380046503568 10.1501617879156 20.2148587275529
"289" 7.53421498025364 1.96008619640452 4.74239019665337 9.72630370783427 19.6794568105453
"290" 8.13810884818005 2.02517655545716 5.03939371616256 9.98879554579779 20.0317305268756
"291" 7.96550257344925 2.06453438608445 6.40377090236421 10.8094654054505 20.4519417775813
"292" 7.75589242989453 1.88927493133572 5.41991198688097 9.59593003344138 19.3928358503529
"293" 7.49703775262779 1.34951602547479 5.02493402411436 10.0551507992246 20.1988046315071
"294" 7.74816026979324 1.5690181614397 4.90649554841032 10.192466310786 19.164926270571
"295" 8.64985392882965 1.15449919488196 4.30663293596001 9.48213144487191 19.9491429635055
"296" 7.45316209190438 2.1829443672156 4.42498966363343 9.73930114168084 21.0443378117511
"297" 7.37869311457821 2.64867487677629 5.28218425291026 9.68025858841626 19.8076550566302
"298" 7.51986284342908 1.67380885143025 4.82546045123817 9.94037600843422 20.1744903458125
"299" 7.85188615575791 2.08284147595451 4.64399766639968 9.63313308256078 20.4434887172028
"300" 8.35191110777111 2.06399822319885 4.65856136844063 9.94643182057316 19.8937120922799
"301" 8.21448118165936 2.1693715811717 5.23438359545543 10.2897507638057 19.9441133691072
"302" 7.43235475300251 1.86654170659303 5.61648005529826 10.1268751348545 19.867354155969
"303" 7.36028866707073 2.07406757695044 4.22917100357492 10.1340476070079 20.2715263580502
"304" 8.04867026612909 2.62829569237846 5.99474595692164 9.72298936337926 20.5724392692631
"305" 7.68530445383591 1.67685900678232 5.12249035985144 9.35494443038079 20.0282838530971
"306" 8.72736445437357 2.09023621152103 5.39567846429418 9.36455356401319 19.5796002457357
"307" 8.45279478978196 2.11594645086061 4.9478117939052 9.35281141262809 20.9114863027487
"308" 7.68790222566269 1.64500686362506 5.69951156671205 9.82727520771776 19.7349360733964
"309" 8.14488233228109 2.61585642221095 5.41876329820245 9.63692781369736 19.4460197298454
"310" 8.66110402005688 2.21768935721328 5.21695443591768 9.31685429326965 19.4028269800081
"311" 7.50167852232277 1.0598026008201 5.3356358588037 10.0547175791144 20.168270182371
"312" 7.60983720748907 2.54179036589657 5.00754590837461 10.1803258875799 19.8138053053067
"313" 7.93788021758105 1.7504636730998 4.58441129137792 10.015864544967 20.4363801292568
"314" 7.60544158943842 2.92537842725474 5.23481659913567 10.0812858560384 20.1358159153858
"315" 7.29468239774507 2.82697642869545 5.07014809725818 10.2489869807681 20.2030141300499
"316" 7.94808234862306 1.47119085276846 5.10203605401694 9.8666460950581 19.9036693165154
"317" 8.59331218654703 1.98908935910648 4.79115168461476 9.38335727569984 20.1886725310751
"318" 8.01365150520577 2.34146178077134 5.148991617427 9.69225339413853 20.726814139106
